path,label,start,end,subject,cam,dataset,age_group,gender_presentation,monk_skin_tone,race_ethnicity_omb,bmi_band,height_band,environment_category,camera_shot,speed,camera_elevation,camera_azimuth,camera_distance
fall/fall_ch_079,2,4.019,5.063,-1,-1,of-syn,children_5_12,female,mst10,asian,normal,short,indoor,static_medium_wide,30fps_rt,top,right,medium
fall/fall_ch_080,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst4,asian,normal,tall,outdoor,static_wide,24fps_rt,top,left,medium
fall/fall_ch_081,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,mena,normal,avg,outdoor,static_wide,30fps_rt,low,rear,medium
fall/fall_ch_082,1,0.0,0.639,-1,-1,of-syn,children_5_12,male,mst8,asian,obese,avg,indoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_082,9,0.639,1.82,-1,-1,of-syn,children_5_12,male,mst8,asian,obese,avg,indoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_082,4,1.82,5.0625,-1,-1,of-syn,children_5_12,male,mst8,asian,obese,avg,indoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_083,15,0.0,1.964,-1,-1,of-syn,children_5_12,male,mst5,nhpi,obese,tall,outdoor,static_wide,25fps_rt,eye,left,far
fall/fall_ch_083,1,1.964,5.063,-1,-1,of-syn,children_5_12,male,mst5,nhpi,obese,tall,outdoor,static_wide,25fps_rt,eye,left,far
fall/fall_ch_084,0,0.0,0.67582,-1,-1,of-syn,children_5_12,male,mst2,hispanic_latino,overweight,short,indoor,static_medium_wide,std_rt,top,front,far
fall/fall_ch_084,1,0.676,3.474,-1,-1,of-syn,children_5_12,male,mst2,hispanic_latino,overweight,short,indoor,static_medium_wide,std_rt,top,front,far
fall/fall_ch_084,2,3.474,5.063,-1,-1,of-syn,children_5_12,male,mst2,hispanic_latino,overweight,short,indoor,static_medium_wide,std_rt,top,front,far
fall/fall_ch_085,15,0.0,1.129,-1,-1,of-syn,children_5_12,female,mst1,white,underweight,avg,indoor,static_medium_wide,25fps_rt,eye,front,medium
fall/fall_ch_085,5,1.129,2.192,-1,-1,of-syn,children_5_12,female,mst1,white,underweight,avg,indoor,static_medium_wide,25fps_rt,eye,front,medium
fall/fall_ch_085,6,2.192,5.0625,-1,-1,of-syn,children_5_12,female,mst1,white,underweight,avg,indoor,static_medium_wide,25fps_rt,eye,front,medium
fall/fall_ch_086,0,0.0,0.633,-1,-1,of-syn,children_5_12,male,mst1,nhpi,obese,short,outdoor,static_wide,24fps_rt,eye,left,medium
fall/fall_ch_086,1,0.633,3.491,-1,-1,of-syn,children_5_12,male,mst1,nhpi,obese,short,outdoor,static_wide,24fps_rt,eye,left,medium
fall/fall_ch_086,2,3.491,5.0625,-1,-1,of-syn,children_5_12,male,mst1,nhpi,obese,short,outdoor,static_wide,24fps_rt,eye,left,medium
fall/fall_ch_087,8,0.0,0.591,-1,-1,of-syn,children_5_12,female,mst3,aian,overweight,tall,outdoor,static_wide,30fps_rt,high,left,far
fall/fall_ch_087,1,0.591,2.12,-1,-1,of-syn,children_5_12,female,mst3,aian,overweight,tall,outdoor,static_wide,30fps_rt,high,left,far
fall/fall_ch_087,7,2.12,4.365,-1,-1,of-syn,children_5_12,female,mst3,aian,overweight,tall,outdoor,static_wide,30fps_rt,high,left,far
fall/fall_ch_087,4,4.365,5.0625,-1,-1,of-syn,children_5_12,female,mst3,aian,overweight,tall,outdoor,static_wide,30fps_rt,high,left,far
fall/fall_ch_088,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst6,black,overweight,tall,outdoor,static_wide,30fps_rt,top,right,medium
fall/fall_ch_089,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst1,aian,normal,tall,indoor,static_medium_wide,25fps_rt,high,rear,far
fall/fall_ch_090,1,0.0,3.212,-1,-1,of-syn,children_5_12,male,mst3,white,normal,tall,outdoor,static_wide,30fps_rt,low,rear,far
fall/fall_ch_090,2,3.212,5.063,-1,-1,of-syn,children_5_12,male,mst3,white,normal,tall,outdoor,static_wide,30fps_rt,low,rear,far
fall/fall_ch_091,9,0.0,1.12,-1,-1,of-syn,children_5_12,female,mst3,white,underweight,tall,outdoor,static_medium_wide,25fps_rt,low,front,far
fall/fall_ch_091,1,1.12,5.0625,-1,-1,of-syn,children_5_12,female,mst3,white,underweight,tall,outdoor,static_medium_wide,25fps_rt,low,front,far
fall/fall_ch_092,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst8,black,obese,short,outdoor,static_medium_wide,24fps_rt,eye,right,far
fall/fall_ch_093,9,0.0,2.38859,-1,-1,of-syn,children_5_12,male,mst3,nhpi,obese,short,indoor,static_medium_wide,std_rt,eye,left,medium
fall/fall_ch_093,1,2.389,4.537,-1,-1,of-syn,children_5_12,male,mst3,nhpi,obese,short,indoor,static_medium_wide,std_rt,eye,left,medium
fall/fall_ch_093,2,4.537,5.063,-1,-1,of-syn,children_5_12,male,mst3,nhpi,obese,short,indoor,static_medium_wide,std_rt,eye,left,medium
fall/fall_ch_094,0,0.0,0.289,-1,-1,of-syn,children_5_12,male,mst10,white,underweight,tall,outdoor,static_medium_wide,24fps_rt,high,rear,medium
fall/fall_ch_094,1,0.289,5.0625,-1,-1,of-syn,children_5_12,male,mst10,white,underweight,tall,outdoor,static_medium_wide,24fps_rt,high,rear,medium
fall/fall_ch_095,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,asian,overweight,short,indoor,static_wide,25fps_rt,top,right,far
fall/fall_ch_096,0,0.0,3.314,-1,-1,of-syn,children_5_12,female,mst3,mena,underweight,tall,indoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_096,1,3.314,5.0625,-1,-1,of-syn,children_5_12,female,mst3,mena,underweight,tall,indoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_097,9,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst7,white,normal,short,indoor,static_wide,std_rt,high,left,far
fall/fall_ch_098,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst3,white,obese,short,outdoor,static_medium_wide,30fps_rt,eye,right,medium
fall/fall_ch_099,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst6,aian,underweight,tall,indoor,static_medium_wide,std_rt,high,right,far
fall/fall_ch_100,1,0.0,2.096,-1,-1,of-syn,children_5_12,female,mst7,mena,obese,avg,indoor,static_medium_wide,30fps_rt,eye,right,far
fall/fall_ch_100,9,2.096,4.711,-1,-1,of-syn,children_5_12,female,mst7,mena,obese,avg,indoor,static_medium_wide,30fps_rt,eye,right,far
fall/fall_ch_100,7,4.711,5.063,-1,-1,of-syn,children_5_12,female,mst7,mena,obese,avg,indoor,static_medium_wide,30fps_rt,eye,right,far
fall/fall_ch_101,1,0.0,3.729,-1,-1,of-syn,children_5_12,female,mst8,mena,underweight,avg,outdoor,static_wide,30fps_rt,low,rear,far
fall/fall_ch_101,2,3.729,5.0625,-1,-1,of-syn,children_5_12,female,mst8,mena,underweight,avg,outdoor,static_wide,30fps_rt,low,rear,far
fall/fall_ch_102,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst6,aian,underweight,avg,outdoor,static_wide,25fps_rt,eye,front,medium
fall/fall_ch_103,1,0.0,5.05464,-1,-1,of-syn,children_5_12,female,mst7,nhpi,overweight,short,outdoor,static_medium_wide,30fps_rt,low,left,medium
fall/fall_ch_104,1,0.0,0.855,-1,-1,of-syn,children_5_12,male,mst4,white,normal,tall,outdoor,static_wide,30fps_rt,top,left,far
fall/fall_ch_104,2,0.855,1.88593,-1,-1,of-syn,children_5_12,male,mst4,white,normal,tall,outdoor,static_wide,30fps_rt,top,left,far
fall/fall_ch_104,7,1.882,4.27156,-1,-1,of-syn,children_5_12,male,mst4,white,normal,tall,outdoor,static_wide,30fps_rt,top,left,far
fall/fall_ch_104,0,4.271,5.0625,-1,-1,of-syn,children_5_12,male,mst4,white,normal,tall,outdoor,static_wide,30fps_rt,top,left,far
fall/fall_ch_105,1,0.0,2.441,-1,-1,of-syn,children_5_12,male,mst6,hispanic_latino,obese,tall,indoor,static_wide,25fps_rt,high,rear,medium
fall/fall_ch_105,2,2.441,3.324,-1,-1,of-syn,children_5_12,male,mst6,hispanic_latino,obese,tall,indoor,static_wide,25fps_rt,high,rear,medium
fall/fall_ch_105,7,3.324,5.0625,-1,-1,of-syn,children_5_12,male,mst6,hispanic_latino,obese,tall,indoor,static_wide,25fps_rt,high,rear,medium
fall/fall_ch_106,1,0.0,3.104,-1,-1,of-syn,children_5_12,male,mst3,mena,obese,avg,indoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_106,2,3.104,5.0625,-1,-1,of-syn,children_5_12,male,mst3,mena,obese,avg,indoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_107,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst4,black,overweight,short,outdoor,static_medium_wide,30fps_rt,high,rear,medium
fall/fall_ch_108,8,0.0,1.579,-1,-1,of-syn,children_5_12,female,mst1,hispanic_latino,obese,avg,outdoor,static_wide,std_rt,eye,left,far
fall/fall_ch_108,1,1.579,5.063,-1,-1,of-syn,children_5_12,female,mst1,hispanic_latino,obese,avg,outdoor,static_wide,std_rt,eye,left,far
fall/fall_ch_109,15,0.0,0.395,-1,-1,of-syn,children_5_12,male,mst1,mena,normal,tall,outdoor,static_wide,std_rt,low,right,far
fall/fall_ch_109,1,0.395,1.276,-1,-1,of-syn,children_5_12,male,mst1,mena,normal,tall,outdoor,static_wide,std_rt,low,right,far
fall/fall_ch_109,2,1.276,2.042,-1,-1,of-syn,children_5_12,male,mst1,mena,normal,tall,outdoor,static_wide,std_rt,low,right,far
fall/fall_ch_109,7,2.042,3.788,-1,-1,of-syn,children_5_12,male,mst1,mena,normal,tall,outdoor,static_wide,std_rt,low,right,far
fall/fall_ch_109,0,3.788,5.0625,-1,-1,of-syn,children_5_12,male,mst1,mena,normal,tall,outdoor,static_wide,std_rt,low,right,far
fall/fall_ch_110,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst3,asian,overweight,avg,outdoor,static_wide,std_rt,eye,front,far
fall/fall_ch_111,9,0.0,0.714,-1,-1,of-syn,children_5_12,male,mst2,black,overweight,short,outdoor,static_medium_wide,25fps_rt,eye,right,medium
fall/fall_ch_111,1,0.714,1.645,-1,-1,of-syn,children_5_12,male,mst2,black,overweight,short,outdoor,static_medium_wide,25fps_rt,eye,right,medium
fall/fall_ch_111,7,1.645,3.0,-1,-1,of-syn,children_5_12,male,mst2,black,overweight,short,outdoor,static_medium_wide,25fps_rt,eye,right,medium
fall/fall_ch_111,0,3.0,5.0625,-1,-1,of-syn,children_5_12,male,mst2,black,overweight,short,outdoor,static_medium_wide,25fps_rt,eye,right,medium
fall/fall_ch_112,9,0.0,1.203,-1,-1,of-syn,children_5_12,female,mst1,hispanic_latino,normal,avg,outdoor,static_medium_wide,24fps_rt,top,right,far
fall/fall_ch_112,1,1.203,3.596,-1,-1,of-syn,children_5_12,female,mst1,hispanic_latino,normal,avg,outdoor,static_medium_wide,24fps_rt,top,right,far
fall/fall_ch_112,2,3.596,5.0625,-1,-1,of-syn,children_5_12,female,mst1,hispanic_latino,normal,avg,outdoor,static_medium_wide,24fps_rt,top,right,far
fall/fall_ch_113,0,0.0,0.341,-1,-1,of-syn,children_5_12,female,mst3,white,obese,tall,outdoor,static_medium_wide,25fps_rt,eye,left,far
fall/fall_ch_113,1,0.341,3.156,-1,-1,of-syn,children_5_12,female,mst3,white,obese,tall,outdoor,static_medium_wide,25fps_rt,eye,left,far
fall/fall_ch_113,7,3.156,4.77,-1,-1,of-syn,children_5_12,female,mst3,white,obese,tall,outdoor,static_medium_wide,25fps_rt,eye,left,far
fall/fall_ch_113,8,4.77,5.0625,-1,-1,of-syn,children_5_12,female,mst3,white,obese,tall,outdoor,static_medium_wide,25fps_rt,eye,left,far
fall/fall_ch_114,0,0.0,2.297,-1,-1,of-syn,children_5_12,female,mst2,asian,overweight,short,indoor,static_wide,25fps_rt,eye,right,medium
fall/fall_ch_114,1,2.297,4.55,-1,-1,of-syn,children_5_12,female,mst2,asian,overweight,short,indoor,static_wide,25fps_rt,eye,right,medium
fall/fall_ch_114,7,4.55,5.063,-1,-1,of-syn,children_5_12,female,mst2,asian,overweight,short,indoor,static_wide,25fps_rt,eye,right,medium
fall/fall_ch_115,1,0.0,1.353,-1,-1,of-syn,children_5_12,male,mst2,mena,obese,tall,outdoor,static_medium_wide,25fps_rt,low,front,medium
fall/fall_ch_115,2,1.353,5.063,-1,-1,of-syn,children_5_12,male,mst2,mena,obese,tall,outdoor,static_medium_wide,25fps_rt,low,front,medium
fall/fall_ch_116,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst9,white,normal,avg,outdoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_117,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst6,aian,normal,tall,outdoor,static_wide,std_rt,top,right,far
fall/fall_ch_118,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst8,asian,normal,avg,indoor,static_medium_wide,25fps_rt,low,right,medium
fall/fall_ch_119,1,0.0,2.134,-1,-1,of-syn,children_5_12,female,mst1,white,obese,avg,outdoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_119,7,2.134,3.774,-1,-1,of-syn,children_5_12,female,mst1,white,obese,avg,outdoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_119,8,3.778,4.278,-1,-1,of-syn,children_5_12,female,mst1,white,obese,avg,outdoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_119,0,4.283,5.063,-1,-1,of-syn,children_5_12,female,mst1,white,obese,avg,outdoor,static_wide,24fps_rt,high,rear,far
fall/fall_ch_120,1,0.0,1.222,-1,-1,of-syn,children_5_12,female,mst10,asian,obese,tall,outdoor,static_wide,24fps_rt,eye,rear,far
fall/fall_ch_120,2,1.222,2.18,-1,-1,of-syn,children_5_12,female,mst10,asian,obese,tall,outdoor,static_wide,24fps_rt,eye,rear,far
fall/fall_ch_120,7,2.18,4.68912,-1,-1,of-syn,children_5_12,female,mst10,asian,obese,tall,outdoor,static_wide,24fps_rt,eye,rear,far
fall/fall_ch_120,8,4.689,5.063,-1,-1,of-syn,children_5_12,female,mst10,asian,obese,tall,outdoor,static_wide,24fps_rt,eye,rear,far
fall/fall_ch_121,12,0.002,1.023,-1,-1,of-syn,children_5_12,male,mst1,white,obese,avg,indoor,static_wide,30fps_rt,eye,front,far
fall/fall_ch_121,10,1.023,1.612,-1,-1,of-syn,children_5_12,male,mst1,white,obese,avg,indoor,static_wide,30fps_rt,eye,front,far
fall/fall_ch_121,11,1.612,1.767,-1,-1,of-syn,children_5_12,male,mst1,white,obese,avg,indoor,static_wide,30fps_rt,eye,front,far
fall/fall_ch_121,3,1.767,3.402,-1,-1,of-syn,children_5_12,male,mst1,white,obese,avg,indoor,static_wide,30fps_rt,eye,front,far
fall/fall_ch_121,4,3.401,5.0625,-1,-1,of-syn,children_5_12,male,mst1,white,obese,avg,indoor,static_wide,30fps_rt,eye,front,far
fall/fall_ch_122,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst4,asian,obese,tall,indoor,static_medium_wide,24fps_rt,low,front,far
fall/fall_ch_123,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst5,nhpi,normal,tall,indoor,static_wide,std_rt,low,rear,medium
fall/fall_ch_124,1,0.0,1.93912,-1,-1,of-syn,children_5_12,male,mst9,asian,normal,avg,indoor,static_medium_wide,std_rt,top,right,medium
fall/fall_ch_124,4,1.939,4.69178,-1,-1,of-syn,children_5_12,male,mst9,asian,normal,avg,indoor,static_medium_wide,std_rt,top,right,medium
fall/fall_ch_124,7,4.692,5.0625,-1,-1,of-syn,children_5_12,male,mst9,asian,normal,avg,indoor,static_medium_wide,std_rt,top,right,medium
fall/fall_ch_125,1,0.0,5.0625,-1,-1,of-syn,children_5_12,male,mst9,nhpi,underweight,short,indoor,static_wide,25fps_rt,high,right,medium
fall/fall_ch_126,1,0.0,0.489,-1,-1,of-syn,children_5_12,male,mst6,aian,overweight,avg,outdoor,static_medium_wide,24fps_rt,eye,rear,far
fall/fall_ch_126,11,0.489,0.863,-1,-1,of-syn,children_5_12,male,mst6,aian,overweight,avg,outdoor,static_medium_wide,24fps_rt,eye,rear,far
fall/fall_ch_126,7,0.863,2.144,-1,-1,of-syn,children_5_12,male,mst6,aian,overweight,avg,outdoor,static_medium_wide,24fps_rt,eye,rear,far
fall/fall_ch_126,9,2.144,3.721,-1,-1,of-syn,children_5_12,male,mst6,aian,overweight,avg,outdoor,static_medium_wide,24fps_rt,eye,rear,far
fall/fall_ch_126,11,3.721,5.0625,-1,-1,of-syn,children_5_12,male,mst6,aian,overweight,avg,outdoor,static_medium_wide,24fps_rt,eye,rear,far
fall/fall_ch_127,1,0.0,2.147,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_127,2,2.147,2.641,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_127,7,2.641,3.149,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_127,14,3.149,3.634,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_127,11,3.634,4.306,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_127,7,4.306,5.0625,-1,-1,of-syn,children_5_12,female,mst10,black,normal,short,outdoor,static_wide,25fps_rt,low,rear,medium
fall/fall_ch_128,1,0.0,2.6,-1,-1,of-syn,children_5_12,male,mst4,mena,overweight,avg,outdoor,static_medium_wide,std_rt,top,rear,medium
fall/fall_ch_128,2,2.59527,5.0625,-1,-1,of-syn,children_5_12,male,mst4,mena,overweight,avg,outdoor,static_medium_wide,std_rt,top,rear,medium
fall/fall_ch_129,8,0.0,0.8,-1,-1,of-syn,children_5_12,female,mst5,hispanic_latino,normal,avg,indoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_129,1,0.8,2.165,-1,-1,of-syn,children_5_12,female,mst5,hispanic_latino,normal,avg,indoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_129,2,2.165,5.0625,-1,-1,of-syn,children_5_12,female,mst5,hispanic_latino,normal,avg,indoor,static_medium_wide,25fps_rt,high,left,far
fall/fall_ch_130,0,0.0,0.719,-1,-1,of-syn,children_5_12,male,mst5,mena,overweight,avg,outdoor,static_medium_wide,30fps_rt,eye,left,medium
fall/fall_ch_130,9,0.719,2.24,-1,-1,of-syn,children_5_12,male,mst5,mena,overweight,avg,outdoor,static_medium_wide,30fps_rt,eye,left,medium
fall/fall_ch_130,7,2.24,5.0625,-1,-1,of-syn,children_5_12,male,mst5,mena,overweight,avg,outdoor,static_medium_wide,30fps_rt,eye,left,medium
fall/fall_ch_131,1,0.0,5.019,-1,-1,of-syn,children_5_12,male,mst6,asian,obese,tall,outdoor,static_medium_wide,25fps_rt,high,right,medium
fall/fall_ch_131,2,5.019,5.063,-1,-1,of-syn,children_5_12,male,mst6,asian,obese,tall,outdoor,static_medium_wide,25fps_rt,high,right,medium
fall/fall_ch_132,15,0.00033,0.745,-1,-1,of-syn,children_5_12,male,mst4,asian,underweight,tall,outdoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_132,1,0.745,2.099,-1,-1,of-syn,children_5_12,male,mst4,asian,underweight,tall,outdoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_132,7,2.099,3.166,-1,-1,of-syn,children_5_12,male,mst4,asian,underweight,tall,outdoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_132,9,3.166,5.063,-1,-1,of-syn,children_5_12,male,mst4,asian,underweight,tall,outdoor,static_medium_wide,25fps_rt,eye,rear,medium
fall/fall_ch_133,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,mena,normal,short,indoor,static_wide,std_rt,high,right,medium
fall/fall_ch_134,8,0.0,1.005,-1,-1,of-syn,children_5_12,male,mst10,hispanic_latino,underweight,short,indoor,static_wide,std_rt,eye,rear,medium
fall/fall_ch_134,1,1.005,2.483,-1,-1,of-syn,children_5_12,male,mst10,hispanic_latino,underweight,short,indoor,static_wide,std_rt,eye,rear,medium
fall/fall_ch_134,7,2.483,5.0625,-1,-1,of-syn,children_5_12,male,mst10,hispanic_latino,underweight,short,indoor,static_wide,std_rt,eye,rear,medium
fall/fall_ch_135,1,0.0,4.742,-1,-1,of-syn,children_5_12,male,mst5,nhpi,normal,short,outdoor,static_wide,30fps_rt,eye,front,medium
fall/fall_ch_135,7,4.742,5.063,-1,-1,of-syn,children_5_12,male,mst5,nhpi,normal,short,outdoor,static_wide,30fps_rt,eye,front,medium
fall/fall_ch_136,9,0.0,2.092,-1,-1,of-syn,children_5_12,female,mst4,black,normal,short,indoor,static_wide,30fps_rt,eye,front,medium
fall/fall_ch_136,1,2.092,5.0625,-1,-1,of-syn,children_5_12,female,mst4,black,normal,short,indoor,static_wide,30fps_rt,eye,front,medium
fall/fall_ch_137,1,0.0,2.93,-1,-1,of-syn,children_5_12,female,mst5,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,eye,front,medium
fall/fall_ch_137,4,2.93,5.063,-1,-1,of-syn,children_5_12,female,mst5,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,eye,front,medium
fall/fall_ch_138,0,0.0,0.5,-1,-1,of-syn,children_5_12,male,mst3,asian,obese,short,outdoor,static_wide,25fps_rt,top,rear,far
fall/fall_ch_138,1,0.5,2.13,-1,-1,of-syn,children_5_12,male,mst3,asian,obese,short,outdoor,static_wide,25fps_rt,top,rear,far
fall/fall_ch_138,7,2.13,3.417,-1,-1,of-syn,children_5_12,male,mst3,asian,obese,short,outdoor,static_wide,25fps_rt,top,rear,far
fall/fall_ch_138,9,3.417,5.0625,-1,-1,of-syn,children_5_12,male,mst3,asian,obese,short,outdoor,static_wide,25fps_rt,top,rear,far
fall/fall_ch_139,9,0.0,1.451,-1,-1,of-syn,children_5_12,male,mst2,aian,underweight,tall,outdoor,static_medium_wide,25fps_rt,high,rear,far
fall/fall_ch_139,1,1.451,3.343,-1,-1,of-syn,children_5_12,male,mst2,aian,underweight,tall,outdoor,static_medium_wide,25fps_rt,high,rear,far
fall/fall_ch_139,4,3.343,4.451,-1,-1,of-syn,children_5_12,male,mst2,aian,underweight,tall,outdoor,static_medium_wide,25fps_rt,high,rear,far
fall/fall_ch_139,7,4.451,5.0625,-1,-1,of-syn,children_5_12,male,mst2,aian,underweight,tall,outdoor,static_medium_wide,25fps_rt,high,rear,far
fall/fall_ch_140,1,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst5,aian,underweight,short,outdoor,static_wide,24fps_rt,high,front,medium
fall/fall_ch_141,1,0.0,1.659,-1,-1,of-syn,children_5_12,male,mst4,black,overweight,avg,indoor,static_wide,25fps_rt,low,left,medium
fall/fall_ch_141,2,1.659,2.283,-1,-1,of-syn,children_5_12,male,mst4,black,overweight,avg,indoor,static_wide,25fps_rt,low,left,medium
fall/fall_ch_141,7,2.283,5.063,-1,-1,of-syn,children_5_12,male,mst4,black,overweight,avg,indoor,static_wide,25fps_rt,low,left,medium
fall/fall_ch_142,9,0.0,1.047,-1,-1,of-syn,children_5_12,female,mst7,white,obese,tall,indoor,static_wide,25fps_rt,top,rear,medium
fall/fall_ch_142,1,1.047,2.392,-1,-1,of-syn,children_5_12,female,mst7,white,obese,tall,indoor,static_wide,25fps_rt,top,rear,medium
fall/fall_ch_142,2,2.392,5.0625,-1,-1,of-syn,children_5_12,female,mst7,white,obese,tall,indoor,static_wide,25fps_rt,top,rear,medium
fall/fall_ch_143,1,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst5,aian,overweight,avg,indoor,static_medium_wide,25fps_rt,eye,left,far
fall/fall_ch_144,8,0.0,0.37,-1,-1,of-syn,children_5_12,male,mst10,aian,obese,short,indoor,static_medium_wide,std_rt,high,front,far
fall/fall_ch_144,0,0.37,1.083,-1,-1,of-syn,children_5_12,male,mst10,aian,obese,short,indoor,static_medium_wide,std_rt,high,front,far
